cidade,UF,gini_valor_convenio,gini_valor_fornecedor,coef
CORACAO DE JESUS,MG,0.18244137026101015,0.3995506203473127,2.190022031602233
CORINTO,MG,0.27386554010399156,0.4960140616789821,1.811159087377831
COROMANDEL,MG,0.17510869775558202,0.5813578550236,3.3199827448609294
CORREGO DANTA,MG,0.15002199187907284,0.5018788527760099,3.3453685455700106
CRUZEIRO DA FORTALEZA,MG,0.26912035362324316,0.4616425155880568,1.7153757022567544
CUPARAQUE,MG,0.28127081562829304,0.6528417862213356,2.321043456865726
CURRAL DE DENTRO,MG,0.2947979969185832,0.3874495690979558,1.3142883369216412
DIVINOPOLIS,MG,0.34236573753803157,0.7486604947356699,2.186727270431099
ESPERA FELIZ,MG,0.26671931281602923,0.672756767161595,2.522339908792551
FORMIGA,MG,0.26246161615629626,0.5346972499111868,2.0372397981149892
FRUTAL,MG,0.2535928360956228,0.33200589838949046,1.309208507232043
GOIABEIRA,MG,0.23527300670958473,0.3710365817562109,1.577046967458572
GOVERNADOR VALADARES,MG,0.4809596547318167,0.7327889210272782,1.5235974864375716
GUARDA-MOR,MG,0.2769532518272051,0.46270279368066447,1.6706891528731753
GUAXUPE,MG,0.28446965641672817,0.7534394816697223,2.6485759189935747
GUIMARANIA,MG,0.30215562737957935,0.5627526124925608,1.8624594794840927
GURINHATA,MG,0.2528040014930184,0.6303132107143412,2.4932881085418592
IBIA,MG,0.27025580419896134,0.5969565901823755,2.2088576115941554
IGARAPE,MG,0.34258694393374345,0.8182795219112708,2.3885309595146937
IRAI DE MINAS,MG,0.16692172419670914,0.5247854070730917,3.143901188407673
ITAGUARA,MG,0.31221364952130504,0.6607693904651479,2.1164013536187753
ITAMBACURI,MG,0.2101390828152767,0.37202029580630414,1.7703527150793243
ITAOBIM,MG,0.22397104841363769,0.5885687214763133,2.6278785836164134
ITUIUTABA,MG,0.43639080380696416,0.7769079809828743,1.7803032836744577
ITURAMA,MG,0.4020980078154701,0.6672262098068822,1.6593621376833185
JABOTICATUBAS,MG,0.32385755727773047,0.5625422870157957,1.7370052801743836
JANAUBA,MG,0.3247496517646544,0.7652087721776253,2.3563035957685057
JOAO PINHEIRO,MG,0.21978764151653607,0.5960857450672408,2.712098555470387
JUIZ DE FORA,MG,0.4381815364065238,0.90614253000488,2.0679614605308343
LAGAMAR,MG,0.348263680707078,0.517939606652166,1.487205342804038
LAGOA DA PRATA,MG,0.27392104561379904,0.6165682364811418,2.250897644974825
LAGOA DOURADA,MG,0.19656140332799277,0.4708430618687758,2.395399370867851
LAGOA FORMOSA,MG,0.3034541910145858,0.7715364603584827,2.542513773755717
LAGOA GRANDE,MG,0.17902891420861344,0.512220584077375,2.8611053490527794
LIMEIRA DO OESTE,MG,0.22393228124014453,0.6291132112537681,2.8093904450475735
LUZ,MG,0.20105360210572076,0.6066826109384076,3.017516744710664
MACHADO,MG,0.3450082663050358,0.653587486346261,1.8944110914965666
MARAVILHAS,MG,0.18540011759325647,0.4529009246220781,2.442829759232857
MARTINHO CAMPOS,MG,0.2984239712683405,0.5760786570561157,1.9304034277397584
MATEUS LEME,MG,0.34549994416456453,0.34361414204371377,0.9945418164237024
MENDES PIMENTEL,MG,0.2589941978023682,0.540094158483365,2.0853523479143607
MONTE ALEGRE DE MINAS,MG,0.4554106769203434,0.6749493727423741,1.4820675204776337
MONTE CARMELO,MG,0.28872107410252124,0.5659777274284945,1.9602924005038957
MONTES CLAROS,MG,0.4221896795832958,0.8537733730799579,2.0222506952861528
MORADA NOVA DE MINAS,MG,0.5095228188639225,0.8696075038456605,1.7067096342900108
MURIAE,MG,0.4066891012097078,0.7207558621335415,1.7722527109520112
MUZAMBINHO,MG,0.21995625035588784,0.5924396143191495,2.6934429613188344
NOVA BELEM,MG,0.34692504005428315,0.47642036537238,1.3732660095617046
NOVO CRUZEIRO,MG,0.2544329750793204,0.3448329262592711,1.3552996664515211
NOVORIZONTE,MG,0.2459666974875705,0.5348362819245067,2.1744255925196287
PAINS,MG,0.26724229086106854,0.8072271158898583,3.0205814853963817
PARA DE MINAS,MG,0.3231066716291844,0.5530319072290641,1.7116078242536417
PARACATU,MG,0.30773684441585303,0.5822079931038888,1.8919021354399006
PATOS DE MINAS,MG,0.31138683304625125,0.7838820810121518,2.517389940170397
PATROCINIO,MG,0.3923036154788937,0.716873695059423,1.8273440946607629
PERDIZES,MG,0.2441594717150597,0.4573510329046404,1.873165229642947
PIMENTA,MG,0.14125623134328835,0.4391777172879827,3.1090856177570663
PINTOPOLIS,MG,0.11085851745947783,0.33018753922662736,2.9784589113535724
PIRAPORA,MG,0.3218305171825566,0.5987927388631422,1.860584086634271
PITANGUI,MG,0.21639741658814327,0.5294416556015897,2.4466172653495466
POCOS DE CALDAS,MG,0.33653399057539346,0.8521455660288209,2.532123321545778
POMPEU,MG,0.3762893856581022,0.7800086633813228,2.07289573692637
PORTEIRINHA,MG,0.3207549979236166,0.6241537351003554,1.94588935212473
PRESIDENTE OLEGARIO,MG,0.31641243984746925,0.6326462128090387,1.9994353354565138
SABARA,MG,0.35240697335236204,0.86203858076607,2.4461450707564216
SACRAMENTO,MG,0.28360616010523465,0.49195092558067,1.7346270807309938
SALINAS,MG,0.27848025400734455,0.5700048724097495,2.0468412542984695
SANTA VITORIA,MG,0.26320016926633727,0.5182632434434162,1.969084005105543
SANTOS DUMONT,MG,0.3857965513680517,0.5468725768800582,1.4175154623358446
SAO FRANCISCO,MG,0.24502971873655444,0.5779834032566424,2.3588298033271045
SAO GONCALO DO ABAETE,MG,0.28883063576624934,0.680442191216895,2.355851862499714
SAO GOTARDO,MG,0.3143748426755293,0.5734575190465159,1.824120257734457
SAO JOAO DO MANTENINHA,MG,0.3165409016388758,0.4531911391423451,1.4316985160400093
SAO JOSE DO DIVINO,MG,0.22965201066723306,0.37920606102126797,1.6512202959578677
SAO JOSE DO JACURI,MG,0.2804539880505059,0.3066640313377489,1.0934557695878544
SETE LAGOAS,MG,0.5093410925368094,0.8102421627004768,1.590765352673605
SIMONESIA,MG,0.26565969415626256,0.526230673222394,1.980844986266009
TAIOBEIRAS,MG,0.3963861148233585,0.8441725247560893,2.1296722896872353
TIMOTEO,MG,0.3236032787805221,0.6818311376681083,2.1069970002700362
TIROS,MG,0.2466898590134563,0.5020251574504107,2.035045783633232
TRES CORACOES,MG,0.29759632843380235,0.4892449734666515,1.6439886071224823
TRES MARIAS,MG,0.18554922710050636,0.5493551390529476,2.960697533681338
TRES PONTAS,MG,0.2703215882626755,0.6211468238561277,2.2978069485613934
TUPACIGUARA,MG,0.24544045581180818,0.5430101545717541,2.2123905888934132
UBA,MG,0.37629253131731355,0.6559733701753685,1.743253760256566
UBERABA,MG,0.4619781050565219,0.8742219662577586,1.8923450195779292
UBERLANDIA,MG,0.3023107642990661,0.8020556815335169,2.653083436817584
UNAI,MG,0.26140990235027317,0.6157105368069251,2.3553451161230723
URUANA DE MINAS,MG,0.21173098546388314,0.6028089845135312,2.847051333525096
VARGEM BONITA,MG,0.22037800641799077,0.4029471942123677,1.8284365157932234
VARGINHA,MG,0.35364646326670846,0.7989046023001798,2.2590487542856392
VARJAO DE MINAS,MG,0.20073697528404777,0.5130030730498503,2.5555983013290815
VIRGOLANDIA,MG,0.26598544527453827,0.541804332068679,2.036969848141325
ALCINOPOLIS,MS,0.26090004169911607,0.5380511120383753,2.06228833285847
AMAMBAI,MS,0.2933268069521153,0.6092427714319166,2.077010204973777
ANASTACIO,MS,0.31359767308695385,0.5831736546835931,1.8596236666650636
ANTONIO JOAO,MS,0.18672965026414046,0.4565792333299967,2.445135160292635
AQUIDAUANA,MS,0.3507460581523971,0.4186014506280271,1.193460171250584
ARAL MOREIRA,MS,0.21672825708048205,0.5630386950481989,2.5979016425122383
BATAGUASSU,MS,0.3414592907029901,0.6557921700406233,1.9205574072695182
BATAYPORA,MS,0.20445268237753123,0.6343325206078112,3.1025883995813133
BODOQUENA,MS,0.2867632693327917,0.3745519823602419,1.3061365328680588
BONITO,MS,0.24771928162728152,0.6168287592276034,2.4900312772410023
CAARAPO,MS,0.2827971870589243,0.6525762131295716,2.30757674754947
CAMAPUA,MS,0.2202576201387254,0.4244844030529391,1.9272177860887856
CAMPO GRANDE,MS,0.5310589929745486,0.8689740784093356,1.6363042334375493
CARACOL,MS,0.24538962747566906,0.4687459616426066,1.910210983506562
CASSILANDIA,MS,0.23891119195212962,0.5267093157383256,2.204623866444322
CHAPADAO DO SUL,MS,0.315018459753003,0.49233438988077216,1.5628747288866738
CORONEL SAPUCAIA,MS,0.19676579794825688,0.3028190104535704,1.5389819450898785
CORUMBA,MS,0.4606526543342486,0.5648875625267258,1.2262765821747432
COSTA RICA,MS,0.27347181359702777,0.5449897174666509,1.9928551695997314
COXIM,MS,0.33652713247308697,0.7428773712258343,2.207481357495727
DOIS IRMAOS DO BURITI,MS,0.25553128143590387,0.45198542162361033,1.768806617662519
DOURADOS,MS,0.4067665510037166,0.810339515486632,1.9921488467699202
ELDORADO,MS,0.3010702054384864,0.5523222551415812,1.8345297713440785
FATIMA DO SUL,MS,0.17110547482265437,0.23113835165760221,1.3508530448670337
GLORIA DE DOURADOS,MS,0.2576028009701714,0.6785920724980548,2.6342573525690467
IGUATEMI,MS,0.23626470295893043,0.5547424510288819,2.3479700695084866
INOCENCIA,MS,0.28140103565755403,0.4918348488110289,1.747807529072347
ITAPORA,MS,0.3584535419180064,0.4869565158698306,1.3584926885203392
ITAQUIRAI,MS,0.24831141084854025,0.5756517247059278,2.3182652892945455
IVINHEMA,MS,0.22858935104215394,0.516328881538267,2.258761745393167
JAPORA,MS,0.20199631331925527,0.6304248143740425,3.120971883173213
JARDIM,MS,0.24370911311765964,0.708777171823328,2.9082916217463706
JATEI,MS,0.27342326379449,0.42387720473794754,1.5502602041080948
JUTI,MS,0.2915314226439554,0.47738440140007965,1.6375058203695072
LAGUNA CARAPA,MS,0.2729738498334382,0.4095328067944286,1.5002638789184943
MARACAJU,MS,0.3079487958608089,0.6701348831202383,2.1761243821298635
MUNDO NOVO,MS,0.26413179306932966,0.6379189260313944,2.41515388442448
NAVIRAI,MS,0.2814159461992283,0.5668175056387739,2.0141627128602573
NIOAQUE,MS,0.266347984975678,0.46196650851777443,1.734447169029492
NOVA ALVORADA DO SUL,MS,0.2869030479925838,0.5938135336814772,2.06973588407756
NOVA ANDRADINA,MS,0.2988818548699239,0.7794432202643697,2.6078639688702094
NOVO HORIZONTE DO SUL,MS,0.25743468359289334,0.5204304739247312,2.0216020105035217
PONTA PORA,MS,0.4852054004901438,0.7479651028227392,1.5415432352301959
RIBAS DO RIO PARDO,MS,0.33397825565834083,0.522921769545079,1.5657359743804011
RIO BRILHANTE,MS,0.3017716086483069,0.5874652016061996,1.9467212447107578
RIO VERDE DE MATO GROSSO,MS,0.403292306769353,0.6212323067833725,1.5404020764984778
SAO GABRIEL DO OESTE,MS,0.38798060335857043,0.7067227563778582,1.821541464341472
SETE QUEDAS,MS,0.3128616171014875,0.598295449789608,1.9123325364502293
SIDROLANDIA,MS,0.38301726920700574,0.7410738144087934,1.9348313352635602
ALTO ARAGUAIA,MT,0.3063440407608313,0.5246392793651022,1.7125819652378946
ALTO PARAGUAI,MT,0.2616395091150836,0.3388721932595149,1.2951873912531309
ARENAPOLIS,MT,0.28626795123291204,0.5873078537239023,2.051601833856908
ARIPUANA,MT,0.1917706496349223,0.624241757435211,3.25514753495174
BARRA DO GARCAS,MT,0.5653173776914233,0.8616237374225305,1.524141608632532
CAMPO VERDE,MT,0.29799817347249036,0.65210998753813465,2.1883019615163315
COLIDER,MT,0.3498329113222165,0.5169746553465373,1.477775928492827
COMODORO,MT,0.34329108707882217,0.6531365786956593,1.9025736562327187
CONFRESA,MT,0.2875201014458306,0.4131733985354267,1.437024390495596
COTRIGUACU,MT,0.3767735506542351,0.45312982175976924,1.202658257122741
CUIABA,MT,0.44129479320131715,0.7018064458950439,1.5903347528845242
GUARANTA DO NORTE,MT,0.45266231601850304,0.7793344663455781,1.7216685347267167
JAURU,MT,0.3131634694151506,0.5342298106206631,1.7059135652647022
JUINA,MT,0.3283760312554658,0.7178215998338038,2.185974405894936
MATUPA,MT,0.47135655191649617,0.7693107787122773,1.6321206856769557
MIRASSOL D'OESTE,MT,0.2816086928169188,0.5458976443765464,1.9384971355676466
NORTELANDIA,MT,0.20144690132049625,0.5446106420294563,2.7034947594601935
NOVA LACERDA,MT,0.37833600403111234,0.6961442844834247,1.8400159568904721
NOVA XAVANTINA,MT,0.31830690085522306,0.4913649066452823,1.5436828586659264
NOVO SAO JOAQUIM,MT,0.36827448112184547,0.45851381787925827,1.2450328257405288
PARANAITA,MT,0.39537046503239237,0.5800994687993493,1.4672301552717708
PONTES E LACERDA,MT,0.4265763305389849,0.6997491394151132,1.6403843563729164
SANTA CARMEM,MT,0.2904806513476723,0.7922290493806488,2.7273040242272133
SAO JOSE DOS QUATRO MARCOS,MT,0.3774100817918158,0.7074316894653028,1.8744377100544207
SINOP,MT,0.4234503205509714,0.8743294922801592,2.064774661505811
SORRISO,MT,0.3103501792061216,0.3615338352460835,1.1649222699690076
TABAPORA,MT,0.4076137513916329,0.7914046774884484,1.9415553935227063
TANGARA DA SERRA,MT,0.3859825119255844,0.7408783601649254,1.9194609529557214
TERRA NOVA DO NORTE,MT,0.17889760337530625,0.4967830157374553,2.776912638093103
VERA,MT,0.3583482189340539,0.44956974784906656,1.2545611338221831
VILA RICA,MT,0.45257278809326706,0.845844666046011,1.868969342168442
AGUA AZUL DO NORTE,PA,0.41231827343437044,0.507066504506138,1.229793916923861
ALENQUER,PA,0.48175147666117835,0.6386875804248093,1.3257615417212432
ANANINDEUA,PA,0.3504369531821836,0.6037852657411054,1.722949763882955
AUGUSTO CORREA,PA,0.26882112945245673,0.4064720048662258,1.5120537797536253
BRAGANCA,PA,0.3922626652254113,0.7284679533245677,1.857092244315319
BREVES,PA,0.3062192504063379,0.5793730310557699,1.8920202772587624
CURUCA,PA,0.35570567673076425,0.4210444490372667,1.1836877412444495
DOM ELISEU,PA,0.24628061411506685,0.8186330740767951,3.323985028290999
MARABA,PA,0.4079454773823654,0.7153214712112703,1.753473223434716
MOJU,PA,0.38503260104978,0.776798617789703,2.01748791056078
OURILANDIA DO NORTE,PA,0.2588934728956267,0.5005191204173642,1.9333014263327886
PAU D'ARCO,PA,0.3197207241224822,0.6263775718410394,1.9591397259599588
SANTA MARIA DAS BARREIRAS,PA,0.32972484221351017,0.5227223713973337,1.5853290516061564
SANTAREM,PA,0.4973386512433988,0.8351969618156216,1.6793325025664938
SAO FELIX DO XINGU,PA,0.37507652386879986,0.4133715545852876,1.1020992471655815
TOME-ACU,PA,0.33180623094702666,0.4327403147369695,1.3041958660687631
TUCUMA,PA,0.23620241287275778,0.38660582065879545,1.6367564410405069
ULIANOPOLIS,PA,0.29957530399312704,0.6078221105365811,2.028945985983297
VISEU,PA,0.2992487646509434,0.5580175228947979,1.8647279080523305
AGUIAR,PB,0.4775738381807837,0.7042282045570536,1.4745954410728646
ALAGOA NOVA,PB,0.305732468570616,0.43886845007943354,1.4354656282705764
BARRA DE SAO MIGUEL,PB,0.2257845174860953,0.4077866210142065,1.8060876164341941
BOA VISTA,PB,0.30061542608290814,0.4417455191348574,1.4694705620762998
CAMALAU,PB,0.236952765935591,0.5718013130057207,2.4131447073344097
CAMPINA GRANDE,PB,0.5092253694510891,0.8742557226605685,1.7168345787700203
CATOLE DO ROCHA,PB,0.27920596572383305,0.3873141121885717,1.3871985549609285
CONCEICAO,PB,0.2472650501246063,0.47201819602056716,1.908956384182476
CONGO,PB,0.1734968026832724,0.2516815607420728,1.4506409158532498
CUITE,PB,0.3486988224925356,0.39352851235585007,1.1285627796012248
JOAO PESSOA,PB,0.5248469957468695,0.9019878723984858,1.7185729930966565
LIVRAMENTO,PB,0.44096048810482147,0.7271141403475145,1.6489326367369925
MOGEIRO,PB,0.2699096137584984,0.46907840550350866,1.7379092169840844
MONTEIRO,PB,0.31715762511712864,0.4412908444189423,1.391392826377642
PATOS,PB,0.3993996219844762,0.6412999756010671,1.6056599463331316
SANTAREM,PB,0.49070555399574856,0.734604496571535,1.4970372570470225
SAO BENTO,PB,0.18199480859837713,0.5369077321812292,2.9501266344693797
SAO JOSE DOS CORDEIROS,PB,0.39726024886609257,0.36615740928333707,0.9217066402401627
SUME,PB,0.23518939415349127,0.7033228681115231,2.9904531649608086
TEIXEIRA,PB,0.24470212398989633,0.33451748189154573,1.3670395517505105
AFOGADOS DA INGAZEIRA,PE,0.3297258938170824,0.5520629945054623,1.6743088876475163
AFRANIO,PE,0.3283140186384865,0.6069266146608188,1.8486162034071363
ARCOVERDE,PE,0.2871388539525599,0.5061248471126794,1.7626484195562735
BONITO,PE,0.2878557724390185,0.8237200913625481,2.8615722532958796
CABROBO,PE,0.24270651135392063,0.4530128312117083,1.866504646639306
CAMARAGIBE,PE,0.4656251372543587,0.3807366376453962,0.8176891820971638
CARUARU,PE,0.4396880547309516,0.8637243627282849,1.9644026109756478
CUMARU,PE,0.3024158268417283,0.27581435559869627,0.9120367755853132
GARANHUNS,PE,0.37975108894350296,0.6434939164623641,1.6945149999506628
ITAPETIM,PE,0.37131971757680793,0.5088833205374912,1.370472119978999
JABOATAO DOS GUARARAPES,PE,0.6272632573059829,0.8970092695149825,1.4300363668159441
LAGOA GRANDE,PE,0.32807555228484553,0.6189606833406942,1.8866406808736942
LIMOEIRO,PE,0.40628070943185257,0.7364108912038079,1.8125667158394327
OLINDA,PE,0.5166017196462853,0.9422855575040159,1.8240077833058592
OURICURI,PE,0.41537966130526494,0.5792676181342158,1.3945497868479138
PAULISTA,PE,0.3256490420684681,0.6032346449079635,1.8524072451628237
PETROLINA,PE,0.43169491105919366,0.7433030902320255,1.7218249999942767
RECIFE,PE,0.6275474317423457,0.9605050799905852,1.5305696930729262
SAO CAITANO,PE,0.40630914969314436,0.4440952879662705,1.092998492162097
SERRA TALHADA,PE,0.4234465465466375,0.6772401505377554,1.5993521639529198
TAMANDARE,PE,0.3532257460595378,0.5145423968199436,1.4566956190481515
ACAUA,PI,0.35413049947656416,0.6147684598267684,1.7359941059452657
AGUA BRANCA,PI,0.28578185122325994,0.6037766365902644,2.1127186138862926
AMARANTE,PI,0.18852449562678597,0.5397249961824728,2.8628905458044227
AVELINO LOPES,PI,0.14483537077448405,0.5361901066776706,3.702066034080484
BATALHA,PI,0.3321169981055063,0.46038043691591657,1.3861995608236342
BELEM DO PIAUI,PI,0.17313701290926753,0.38897758338463895,2.2466460339620316
BOCAINA,PI,0.38353058062172796,0.77751621664013,2.027260030685756
CAMPO MAIOR,PI,0.3315423753977358,0.48831735906875995,1.4728655981997734
CARIDADE DO PIAUI,PI,0.26243157006062834,0.3571583478296816,1.36095801182445
CONCEICAO DO CANINDE,PI,0.2022716382691807,0.5893381973353489,2.9135977855237645
ELESBAO VELOSO,PI,0.18122909777546248,0.34657223661356307,1.9123432211915323
FLORIANO,PI,0.42883030402359945,0.6966175365084133,1.6244596754759126
GILBUES,PI,0.2930053184000503,0.485202001055167,1.6559494677591617
INHUMA,PI,0.2343489823846907,0.7073299045449328,3.018275980323354
IPIRANGA DO PIAUI,PI,0.30836135249025753,0.5584988930565133,1.8111831737220012
LAGOA DO SITIO,PI,0.2929666990604911,0.5197830550778559,1.774205248394229
MONSENHOR GIL,PI,0.3082557390991201,0.5270840970451185,1.7098922426733274
MORRO DO CHAPEU DO PIAUI,PI,0.3433980065783411,0.5116313055037505,1.4899076165342546
NOVO SANTO ANTONIO,PI,0.3599829848185765,0.6142182242051539,1.706242378413264
OEIRAS,PI,0.43832999600274913,0.7574881371069293,1.7281229758735892
PICOS,PI,0.3840539619007144,0.6049083295374942,1.5750607715221931
REGENERACAO,PI,0.20718522029938047,0.6737360455208705,3.2518537980041673
SAO FELIX DO PIAUI,PI,0.3420302696136468,0.5703348381008162,1.6674981391122472
SAO GONCALO DO PIAUI,PI,0.18990302295674155,0.5393673740649598,2.840225319571788
SAO JOAO DA CANABRAVA,PI,0.25580054181670375,0.5389853399918878,2.107053160106685
SAO JOAO DA SERRA,PI,0.218468269599287,0.48523920496778805,2.2210969394219604
SAO JOSE DO DIVINO,PI,0.1940398296973327,0.6625683061004679,3.4145995032770107
TERESINA,PI,0.4182664152011455,0.7915832628527841,1.8925336438310725
VALENCA DO PIAUI,PI,0.327417321156231,0.8297092127880485,2.5341029908193007
ALTO PARAISO,PR,0.17434452157784053,0.3514852308946643,2.0160382885202095
ALTO PIQUIRI,PR,0.21296164752151814,0.4956519631579259,2.3274235944659663
ALTONIA,PR,0.24511408511764632,0.7292699631755983,2.9752266697589977
AMPERE,PR,0.21394268498832858,0.6736900956327458,3.148927927447009
ANAHY,PR,0.1535180849840012,0.6850062393775551,4.462055655846298
ANTONINA,PR,0.20601788373050756,0.5603857272310924,2.720082922335685
APUCARANA,PR,0.4005991660744428,0.8888807013111655,2.218878062132526
ARAPONGAS,PR,0.3101942565102034,0.7624657754676303,2.4580267347488753
ARAPUA,PR,0.21073048027475805,0.34859561386520665,1.6542249294487206
ARARUNA,PR,0.10906351208380904,0.258354026285208,2.3688401496430607
ARAUCARIA,PR,0.3888953343122221,0.5134151447193189,1.3201884914030027
ASSIS CHATEAUBRIAND,PR,0.32146018076516025,0.7526706393021225,2.3414117341394114
ASTORGA,PR,0.1993389033470221,0.26074144807518884,1.3080309146743585
ATALAIA,PR,0.1809103080017902,0.47167140868739477,2.607211351841418
BALSA NOVA,PR,0.33322512253866554,0.6742620192962845,2.0234429329920856
BANDEIRANTES,PR,0.2867687314805796,0.6031991478591876,2.103434167124449
BARBOSA FERRAZ,PR,0.20199574582303992,0.4309863688560367,2.1336408205032495
BARRA DO JACARE,PR,0.2580773532630598,0.40557905371051284,1.5715406585757397
BARRACAO,PR,0.30399217063213335,0.7422870589437967,2.44179663377598
BITURUNA,PR,0.26762164119286425,0.6267335877764335,2.3418643760755193
BOA ESPERANCA,PR,0.1692832204776984,0.480339416436931,2.8374898296562807
BOA ESPERANCA DO IGUACU,PR,0.2244827872165862,0.5040679173329723,2.245463554613815
BOA VENTURA DE SAO ROQUE,PR,0.16250435684829334,0.4482284008951982,2.7582546682957174
BOA VISTA DA APARECIDA,PR,0.2488559592039543,0.6929462453010062,2.784527433128856
BOM JESUS DO SUL,PR,0.28129011351973876,0.5184752222321363,1.8432045682108684
BOM SUCESSO DO SUL,PR,0.21210476559582592,0.6150094688873282,2.899555166333477
BORRAZOPOLIS,PR,0.2396849852229357,0.6249196071228185,2.6072538775909075
BRAGANEY,PR,0.25978932972723356,0.509828316594358,1.962468270462276
BRASILANDIA DO SUL,PR,0.18679539912218734,0.2722014252654674,1.457216968643933
CAFELANDIA,PR,0.21911828210958628,0.44633292332593033,2.0369497197075894
CAFEZAL DO SUL,PR,0.2311010194543872,0.3839832901942235,1.6615387119484815
CAMBARA,PR,0.17318769355210994,0.37216653940619704,2.148920236611483
CAMBIRA,PR,0.12825643764456718,0.4464694431400673,3.4810684854459573
CAMPINA DA LAGOA,PR,0.2068544639708616,0.5427668695965249,2.6239069690706858
CAMPINA GRANDE DO SUL,PR,0.27225652171095494,0.6895376728422917,2.532676420417761
CAMPO BONITO,PR,0.19845929050970623,0.6329177607042697,3.189156622895994
CAMPO LARGO,PR,0.18332945072164364,0.5693881943999464,3.1058195623161007
CAMPO MOURAO,PR,0.31652654377537726,0.8333216157974004,2.6327068998951515
CANDOI,PR,0.21282761176625442,0.5476250717961637,2.5730922188687275
CANTAGALO,PR,0.21361856286366931,0.5251424719299873,2.458318532295021
CAPANEMA,PR,0.2438470994273505,0.6483333051495928,2.6587698056369584
CAPITAO LEONIDAS MARQUES,PR,0.20565743545820592,0.48785848646244023,2.3721898767019476
CARLOPOLIS,PR,0.26017311674103283,0.5753023675365596,2.211229102925324
CASCAVEL,PR,0.3498439169946135,0.8018104224671099,2.2919090014632304
CASTRO,PR,0.34326681793534286,0.676526979700439,1.9708487519113147
CATANDUVAS,PR,0.21820758657186268,0.48316094296126266,2.2142261437924042
CENTENARIO DO SUL,PR,0.24225283633114447,0.5889619501557792,2.4311870154977466
CEU AZUL,PR,0.19314919856307666,0.7691436907257425,3.982122092391512
CHOPINZINHO,PR,0.2540849068803377,0.6807444436098615,2.6792006340245185
CIANORTE,PR,0.33208588370359404,0.6803831926634762,2.0488169658869264
CIDADE GAUCHA,PR,0.26646201529520575,0.6628067105634794,2.4874341276341942
CLEVELANDIA,PR,0.19437281963971742,0.4137655955980879,2.1287214764133644
COLORADO,PR,0.2282180896691388,0.3896265338063887,1.7072552590868375
CONTENDA,PR,0.27914843332970785,0.5446386155299878,1.9510717256532268
CORBELIA,PR,0.2376140357913874,0.38487746506334286,1.619758966600967
CORNELIO PROCOPIO,PR,0.4248899326540534,0.784676553919891,1.8467760556679909
CORONEL DOMINGOS SOARES,PR,0.15875608640195082,0.5158969434248957,3.2496199365781053
CORONEL VIVIDA,PR,0.27737391064198746,0.6847674895236189,2.468752334849052
CORUMBATAI DO SUL,PR,0.264284898224842,0.3837878731071487,1.4521748146980338
CRUZEIRO DO IGUACU,PR,0.1764620967419459,0.5167794457935253,2.928557777193658
CRUZEIRO DO OESTE,PR,0.4238902364846373,0.7648285585092713,1.8043080323153193
CRUZEIRO DO SUL,PR,0.276566478793983,0.5506479512690867,1.9910147956841495
CURITIBA,PR,0.46293808191138375,0.8587783074765998,1.8550608408166955
DIAMANTE D'OESTE,PR,0.15134210875415866,0.41240690600482033,2.7249977511198646
DIAMANTE DO NORTE,PR,0.19674125187403435,0.6066644266496399,3.08356494060566
DIAMANTE DO SUL,PR,0.2294380697883236,0.5241631300036373,2.284551689644282
DOIS VIZINHOS,PR,0.28460358319301626,0.6789717451399673,2.3856753225748855
DOUTOR CAMARGO,PR,0.16843233339269004,0.6482631594244102,3.8488047179933256
ENEAS MARQUES,PR,0.23410778555352918,0.525930846218797,2.246532916345672
ENGENHEIRO BELTRAO,PR,0.2793286145649363,0.7677185936757813,2.748442349422485
ESPIGAO ALTO DO IGUACU,PR,0.25900962133144345,0.48908220948375014,1.888278153412273
FAXINAL,PR,0.3160907082438378,0.5703906552751259,1.8045157304501238
FAZENDA RIO GRANDE,PR,0.3049434299534415,0.5707468204956294,1.8716481958072373
FIGUEIRA,PR,0.18589680013336318,0.6721314483198819,3.61561601833755
FLOR DA SERRA DO SUL,PR,0.19744271763581045,0.5495343567421402,2.7832596882898173
FLORAI,PR,0.2235756143886647,0.5949796721744391,2.66120110550216
FLORIDA,PR,0.20114362612043912,0.5611856199407423,2.789974660219759
FORMOSA DO OESTE,PR,0.20013673691948508,0.5025119263600688,2.5108430071098295
FOZ DO IGUACU,PR,0.4157264979961628,0.7910181410281947,1.9027368831214022
FRANCISCO ALVES,PR,0.26196572228079074,0.5445352258740443,2.0786506766346267
FRANCISCO BELTRAO,PR,0.3375540698970241,0.7223523958459879,2.1399605582191685
GODOY MOREIRA,PR,0.15548481243645496,0.45075946151853286,2.8990578208579287
GOIOERE,PR,0.2829809878557423,0.8246316653239427,2.914088580906087
GRANDES RIOS,PR,0.20754264544912404,0.38820087453608654,1.870463170092183
GUAIRA,PR,0.3230111316057602,0.762468755150346,2.360503030839662
GUAMIRANGA,PR,0.17920413391592183,0.4607901918724866,2.5713145216207907
GUARANIACU,PR,0.25991310733878237,0.5250228658090457,2.0199938017158456
GUARAPUAVA,PR,0.37901372368503417,0.8250085857565441,2.176724836597574
HONORIO SERPA,PR,0.25857043638490085,0.47656887229586564,1.8430911087857635
IBAITI,PR,0.31075861118370973,0.5308866298926906,1.7083569393957962
IBIPORA,PR,0.3348204401416286,0.7241190851110231,2.162708718753018
ICARAIMA,PR,0.2048352732063572,0.4195990170930166,2.048470512548393
